page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber,gambar-1,gambar-2,gambar-3,gambar-4,gambar-5,gambar-6,gambar-7,gambar-8,gambar-9,gambar-10
3,4,BM,19 September 2025,Perjalanan Sendirian,"5,0","Suka sama hotelnya, bersih Rooms are always clean. Easy access to famous places.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/09/19/7ff8171c-388e-4038-8883-662b2fae4ee3-1758247695532-e62aeeb069bc283fbe6de0c04ab2ff4c.jpg,,,,,,,,,
3,5,Direktur Jenderal,12 September 2025,Trip Pasangan,"4,0","Kamarnya bersih, cukup oke buat hotel transit, lokasi deket kemana² , deket pasar cihapit, depan hotel ada restoran jepang enak bgt tinggal jalan kaki",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/09/12/43a9e7bd-4d29-4b90-874a-dd2292702023-1757645794419-73240bf6e328a67ab7f8bac64bc6732d.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/09/12/2b2bb0f0-822e-47db-9f0f-2a5c4ed932ab-1757645785524-419623df23618c79f82a69ed709457ab.jpg,,,,,,,,
4,1,IKLAN,8 September 2025,Trip Keluarga,"5,0","Kamar bersih dan rapih namun di sepreinya ada bercak noda merah, kelengkapan seperti teko listrik dan dll ok bagus selain itu untuk area toilet juga bersih namun agak sedikit bau ( ketika saya baru ma...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/09/08/1d7b650a-f4a6-4bf1-a0cd-8572b100525f-1757346031808-5d7e525a46da07ca1e533339343d7c15.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/09/08/31bccecf-82f3-42a8-a335-5cd8cefcbd4f-1757346031396-187ac0d265cff2c3a754f80e387d937e.jpg,,,,,,,,
4,2,Apit Linda,24 Agustus 2025,Trip bareng Teman,"5,0",Staf siap membantu. Staf profesional.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/08/24/eaf60bb5-6de0-4861-b3ae-d5e1c3fefb57-1756048910965-40b61fac8a2bc79a28fb81d43ff36606.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/08/24/2400223a-b3d6-4e12-9c14-a5bbc081e502-1756048913611-ef9cb44f368e24f68d9e81e7a5b90de5.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/08/24/a6317dd2-b250-41f0-adc4-2d508b1e3a2a-1756048915280-3b5cd079d74a2e52b9874c34a28937a6.jpeg,,,,,,,
4,3,DARI,14 Agustus 2025,Perjalanan Sendirian,"4,6","Nginep 11 malem disini buat business trip, oke lahh.. staffnya ramah2, gercep juga, cuman housekeeping kadang ngebersihin banget kadang ya sekadarnya aja, mungkin bisa lebih ditingkatin, sama selimutn...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/08/14/f7e60efc-a5c0-40ee-af39-eba49760b125-1755129133979-fb8955c11795ee0037b2959179688c41.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/08/14/1e4ec9ad-8203-423d-b0c4-bd498de3e2c4-1755129133247-05cac3ca28586a8cb042e6abae9cbf70.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/08/14/897332b6-85b2-4846-b7bd-52f005a740d4-1755129520896-563ca2d2033f1da2059c9e81c733d50f.jpeg,,,,,,,
4,4,MENJADI,22 Juli 2025,Perjalanan Sendirian,"4,0",Kamar bagus sesuai harga Clean well maintained facilities. Affordable distance to city center.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/07/22/c9afba6e-502c-498c-886a-2e310d24f41e-1753160022137-121fc5223a6130ab4ca5f13f45641909.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/07/22/c705f90e-0db2-400f-9417-4bcb1c449cda-1753159906784-350ef4a8b496a894a7cc2806c9a92882.jpeg,,,,,,,,
4,5,BM,28 Maret 2025,Perjalanan Sendirian,"5,0","Pemandangan kota yang fantastis. Surga tropis di tepi kolam renang. Murah, pelayanan hebat. Pelayanan ramah.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/03/28/93f7e4b3-e0a3-4ca4-a390-44832ee5bc9e-1743142741178-e4ee338e4f5b8091251afa8a8a0f01a1.jpg,,,,,,,,,
5,1,Marisa Rahmawati,3 Maret 2025,Trip bareng Teman,"5,0","ini hotel worth it bgt !!! lokasinya strategis dekat ke pusat kota jadi kalo mau kemana mana ga jauh, dan diaekitaran hotelnya juga adem banget jadi kalo mau jalan2 sekedar jalan kaki sambil foto2 itu...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/03/03/e3b75e74-da67-4860-8b20-d8feafcf0d70-1740958494612-3587ae3ee3bb32fe1f89059fd37c404f.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/03/03/f860beb1-6397-4004-bcc9-1a9641bbb424-1740958493586-ca9e1fc9f5bc3ac4b60847bff02e26cd.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/03/03/4f4e00ee-481e-4bf6-aea4-c8552d93cbaf-1740958494661-f004be2012a90786e42d336d1248f4a8.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/03/03/d7abaff2-a998-4c10-933b-2629153fbae2-1740958483884-59f66e92efa0b9b7adb8169907c2817c.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/03/03/17cba5df-793e-4cfe-94d2-8a3a5c3eaba7-1740958482950-a215b993eb053d0c03800cbb14b7e3a7.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/03/03/a26c4caf-a470-42cf-9f44-b48c476fa8de-1740958484926-63f19ff0f1a8b80ddc9027e51308e8a5.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/03/03/d2e71d33-73ec-4165-b6f6-8eaa1c3579e7-1740958485638-899ebd9c7ee4937ce506d2888143ee05.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/03/03/90e9ce0e-d68c-4f09-ba4c-4bcf2e2fe3db-1740958494409-2c1a3aa1856ae59efd482e34749f2a35.jpeg,,
5,2,Wisnu Triono,9 Januari 2025,Perjalanan Sendirian,"5,0",Tempat yang bagus untuk menginap sementara. Stafnya ramah dan membantu.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/01/09/0f7779d1-3e55-4eae-ab1e-87fe5774c87e-1736411908613-46c13360042f48249629a2902212fb19.jpeg,,,,,,,,,
5,3,Muhammad Rachim Vadrian,7 Januari 2025,Trip Pasangan,"5,0",Ruangan bersih dan nyaman banget. Pilihan makanan menggoda selera. Fasilitas hiburan terbaik. Terletak di sekitar taman nasional.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/07/b06c19ca-1926-4ef9-8559-f5fe09d50a4b-1736262532405-99e835e088f30b348ec48e9267faa9a5.jpg,,,,,,,,,
