page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber,gambar-1,gambar-2,gambar-3,gambar-4,gambar-5,gambar-6,gambar-7,gambar-8,gambar-9,gambar-10
19,1,Syafrizal Syafrizal,29 Mei 2023,,"5,0",Sangat menyenangkan,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/05/29/79ad552b-cdc9-4ca1-8c82-04848caaf76c-1685327085023-e4ecf21324bfdb48380577989cf410b1.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2023/05/29/855875c7-3a87-4e01-8983-79367d6eca6f-1685327087024-030b6a2b5ec391ff65e40db7d6d6804c.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/05/29/ea84ef4a-405d-4e8c-9999-c35bee5e736e-1685327085092-b52c05e446a8b36a07af9c9edfd1c27d.jpg,,,,,,,
19,2,II,29 April 2023,,"5,0","Hotel cukup bersih, lokasi dekat kemana2, makanan variatif banyak pilihan n enak...",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/04/29/65ff663e-8a14-4d50-bda3-477323279f56-1682779963959-fa6a24d1188f8ae82049ba97c4d690a3.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/04/29/4f06b6d6-c9ec-43d0-9848-509f0f8244aa-1682779961879-75c14f4d76abc814a3ea1f9fb8aeda01.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/04/29/1cd0c9cb-e44f-4f76-9650-654eaf45df41-1682779961258-6fe69e4e4b3883bc06b6ca8442d863ce.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/04/29/57d0c42b-b7d0-45f7-8256-34fc8b36701b-1682779966429-f3d5d95af22626b6148fd94b5746536e.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/04/29/9e3070b4-976c-4909-ba90-6ef6af2943bf-1682779963522-6a2fc728c39d487e5d08617de0c5ea19.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/04/29/3ff75bdf-ec1d-4fe6-9303-efef4ae7e94a-1682779967507-d889109432016b77e59c5e959f3ca4b3.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/04/29/c92893aa-ffcd-410c-9e4b-aab3427c59e5-1682779965122-244d1926551ce9a63a506d06800023d4.jpeg,,,
19,3,Rohmat Maulana,20 April 2023,,"4,6",Puas banget pokonya,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/04/20/6e54cd0e-26d4-4b55-ade8-5ee026d5d057-1681981547771-a903bb74706d1a5b51bccca6f56943cc.jpeg,,,,,,,,,
19,4,Octaviani Ratna Sari Santoso,20 April 2023,,"5,0",,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/04/20/d38c161a-2b44-4c20-a0ad-bcd8b54c7777-1681974766792-d7e726430651c3609db37ee5b3cfd10d.jpeg,,,,,,,,,
19,5,ANDA,16 April 2023,Trip bareng Teman,"5,0",Kulkasnya ga fungsi,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/04/16/83300a85-6800-4f46-b2d4-a99e5d6cb9fb-1681615470494-52832c28ee8970c1285d8338eaa87541.jpg,,,,,,,,,
20,1,ANDA,16 April 2023,Trip bareng Teman,"5,0",Oke,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/04/16/1499f6ce-10b3-4e4e-b454-3e404a3b74d0-1681615428023-e71aec6d81ee91097eb0d8db76e3b6d0.jpg,,,,,,,,,
20,2,Irma Agustina,27 Maret 2023,,"4,4",Jarang banget ketemu hotel yg nyediain guling. Anak saya seneng banget. Apalagi lokasinya pas di sebelah mal dan tempat rekreasi. Ini jadi hotel favorit kami kalau nginap di Bandung.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/03/27/a3105c9e-dc9c-4a65-a48f-c052c6001990-1679850893133-18f09a9e520de7d2db67c1181e6be7fa.jpg,,,,,,,,,
20,3,Mohamed Djunaedi,21 Maret 2023,,"5,0",,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/03/21/7ac51236-7a03-4af3-844b-5b80687e93da-1679362566760-946636ecee9541abec5ea10c8e783c78.jpeg,,,,,,,,,
20,4,Rini Oktavia,12 Maret 2023,Trip Pasangan,"1,6",lokasi sangat strategis ke mall trans studio dan masjidnya disamping hotel petugas ramah fasilitas lumayan lengkap dan berfungsi baik AC dingin air hangat Jooss tv jernih kebersihan baik cuma air minu...Selengkapnya,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2023/03/12/79c3a1b0-7786-41b9-95a1-5d405bd2a1dd-1678578875954-58c5dcf5b07e97f315e6e31a2d8a4723.jpg,,,,,,,,,
20,5,ITU,11 Februari 2023,Perjalanan Bisnis,"5,0",terima kasih.... pokoknya mantap,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/02/11/c3adccb3-eaba-47d5-803f-b98c3db77ce8-1676077093766-184004fce3b37f914c5b39a96cbfe7a7.jpg,,,,,,,,,
21,1,Laksmi Indraswari,26 Januari 2023,,"4,0","Kamar cukup memyenangkan meski kecil, saking kecilnya sampai kamar mandi pun juga imut. Plus nya dekat dengan mal, dan sarapan banyak banget menu nya utk kelas bintang 3... rasa lumayan.. hanya menu r...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/01/26/fb085638-b7c5-4915-86cf-a393cdd0c71d-1674703166925-bdeeeb2a5242804257bf48e91eed3404.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/01/26/9f008ea8-6994-44e1-b600-42fa3f291822-1674703197735-25391365c4e5447ee274744d6e476d76.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/01/26/11c67436-f527-49f7-8077-a40eb6b2168c-1674703217176-8160df20d56d6154ff9cc227ec002c33.jpg,,,,,,,
21,2,Metta Surya Bhumi Kurniawan,25 Januari 2023,,"2,0","Saya tidak akan pernah menginap di Ibis lagi!!! Saya sudah menginap dua kali di Ibis Trans. Yang kedua kalinya, kamar hotelnya bahkan lebih buruk. Sepertinya manajemen sama sekali tidak peduli untuk menjaga kebersihan... Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2023/01/25/ce2a34bd-985c-4eda-9267-999e7e3ca993-1674637717077-f3366a134930adcf7b5dbe36c472a00f.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2023/01/25/b47a2b63-1324-492e-b776-ae7fbff0ebcf-1674637719789-02093ab6dbbd00f75c71e11894117349.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/01/25/5c0b3114-bcf0-4431-8e7a-26ae3a7b3a8b-1674637724296-c03a7894ea804db54dd057e5a08f81cc.jpg,,,,,,,
21,3,Yanti Tjhin,24 Januari 2023,,"5,0","Kamarnya rapi dan bersih,stafnya ramah Fasilitas nya lengkap dan lokasi strategis",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2023/01/24/54bf6488-f4ce-4ddc-9815-b5a5a851171c-1674527152133-4fb0e6e241ab923f1ec4db0a3eff20f4.jpg,,,,,,,,,
21,4,WR,13 Januari 2023,Trip Pasangan,"5,0","bersih, view nya cakep 👌 recomend",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2023/01/13/96f3a325-699a-4598-a978-c95d522ff328-1673606561594-a6f37202b71e25ae22785bba85e52e0e.jpeg,,,,,,,,,
21,5,Mahardhika Sudiono Putra,25 Desember 2022,,"5,0",Hotel dengan lokasi persis di sebelah mal Trans Studio Bandung.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2022/12/25/932a65c1-6efa-4695-ba22-f0260d9a7f1d-1671978769569-f7d8cd019929f4e039285d984e1fc447.jpeg,,,,,,,,,
22,1,MS,19 Desember 2022,Trip Keluarga,"2,2",Efek highseason jd pelayanan kurang maksimal. Check in hotel antrian panjang bgt. Staf resepsionis cuma ada 2. Bahkan untuk checkout nyerahin kunci kudu antri barengan ama yg check in. Bellboy pun cum...Selengkapnya,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2022/12/19/498afb57-52b9-49c6-afff-f5e4ea0434f2-1671451161134-6f2ce0c2e643daa7cc1e73795b8e8d00.jpeg,,,,,,,,,
22,2,Ayu Pangesturi,17 Desember 2022,Trip Keluarga,"3,8","Untuk hrga kamar 500rb sesuai lah...gak expect apa2 kok...tp lokasi nya enak, sebelah TSM persis, jd cari makan gampang. FO nya jg ramah kok. dan dapet km pool view nya trans luxury, lumayan bikin ngi...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2022/12/17/2f948b75-0cd4-44c6-83dd-3f4359c4b2e1-1671227893578-5b03871187bc4531d42b3cb30a5a9808.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2022/12/17/4618d71d-b8be-424f-bc19-b1933d669c55-1671227989589-96c2d06f703f5af557025de40675816a.jpg,,,,,,,,
22,3,Desy Willya Shanti,10 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2022/12/10/cc45a474-21e0-418c-a242-9fd6dbc40f65-1670668188562-7e2ea2b91fececef3026d363121f849b.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2022/12/10/00f1e791-6780-4851-9b48-14d10c038487-1670668234233-c24481a5a08f538cde4a7fa1903d01aa.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2022/12/10/234fff71-48f9-46bf-a87e-63c0afb88945-1670668261041-19a636516f4125591ec3890838d4a974.jpeg,,,,,,,
22,4,Tiyas Pedi Alerano,3 Desember 2022,,"5,0","Breakfast nya enak, kamar bersih dekat dengan pusat kota",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/12/03/97d14877-ce9d-4d7d-8465-ab20d480ebf2-1670067191897-3a71c4b6f6eb08ed01aec4929b72307a.jpg,,,,,,,,,
22,5,TS,29 November 2022,Trip Keluarga,"4,0",Top mantap adalah yang terbaik,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/11/29/2c6455b8-3872-4320-a8e0-08b4efe16b4e-1669673975853-0e54c574f9831673cfc5f99b86d609db.jpg,,,,,,,,,
23,1,Rifky Adriansyah,17 November 2022,,"4,2",Bagus sekali,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/11/17/5db160a7-033a-4f03-8796-1ccf30db41bc-1668699183771-18484ba13aeaf412e086b386663ba00d.jpg,,,,,,,,,
23,2,Rega Kusuma yang pertama,13 November 2022,,"4,0",,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/11/13/a7dc4bbb-5c64-476e-b96b-2a0f406a37bc-1668299821195-5e258ec58707a6abb60bd4d48c2babf5.jpg,,,,,,,,,
23,3,Andri Firmansyah,9 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/11/09/36f06a36-646d-428d-8af2-e7618ed3b43c-1667982489982-658c400858554da7be823b536bbc0eb3.jpg,,,,,,,,,
23,4,PP,28 Oktober 2022,Trip Pasangan,"5,0",So...far so...good mereka semua semangat....tinggal dihotel...hanya sarapannya makanannya perlu ditingkatkan..,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/10/28/c4216240-20c4-4a6e-b4e5-575750de611f-1666950366938-c724b72de2786d3214cda1f70558729e.jpg,,,,,,,,,
23,5,Kembali ke chay,28 Oktober 2022,,"5,0","Cukup ok, harga standar, sering penuh pas weekend",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/10/28/1c16f013-1bde-4e8d-be58-d55e101bf850-1666913852588-dea735350671b15a94971cb3924084ca.jpg,,,,,,,,,
24,1,LP,28 Oktober 2022,Trip Keluarga,"4,8",,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/10/28/5f61b380-b717-4306-b789-e801913ffc2a-1666901639450-75976f37f97303ec6048e921e34e8a70.jpg,,,,,,,,,
24,2,Ricci Saadi Wijaya,25 Oktober 2022,,"5,0",Kamar agak kecil tapi bersih dan lokasi strategis nyambung ke mall,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/10/25/41911d3a-ed95-493e-9b3c-02aaddcae996-1666642923502-07d802b4f8c4563d7ba0ba1bf32adf95.jpg,,,,,,,,,
24,3,Neelam Salamah Hamid,24 Oktober 2022,Trip Keluarga,"5,0","Nginep selama seminggu di sini nyaman, bersih dan tenang 👍🏻",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/10/24/a4662fbf-745b-4731-aa19-0bd7c9146a33-1666593476923-1291780477b0af7f76b9adc716bbc1e9.jpg,,,,,,,,,
24,4,Meiselina Fitri,13 Oktober 2022,,"5,0","Kamar tidak terlalu besar tapi bersih dan lengkap , dekat samping dengan mall gak susah ke mall trans studio next kalo k Bandung balik nginep lagi disni",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/10/13/3b09925e-3504-4faf-8691-f7d08ec745f0-1665620016394-432c2fcd70b1d481460c638deedd4681.jpg,,,,,,,,,
24,5,Anggun Aprilia Purnamasari,10 Oktober 2022,,"5,0","viewnya okee, kamar bersih.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/10/10/b5384be0-3c12-470a-9286-8ed5b8d1578e-1665380668182-8df254581915e3d4e8ba01284127e1b4.jpg,,,,,,,,,
25,1,Sri Rahayu Arizky,27 September 2022,,"5,0",,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/09/27/adbc0803-6321-41dc-ba08-8b3eb78e69b1-1664274256598-c0c5456c7fa5cfceb209a9095c0e43bc.jpg,,,,,,,,,
25,2,MM,25 September 2022,Perjalanan Sendirian,"5,0","kamar nyaman, bersih, berada pusat kota, terhubung langsung ke trans studio mall dan sarapan enak-enak",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/09/25/e7cfafba-750e-4c18-9b1a-123d2844da34-1664079968806-1f85dd2f0cf7b197a3e2e7234d852ce1.jpg,,,,,,,,,
25,3,Payudara SP,3 September 2022,,"4,2",Bersih ksurnya dan nyaman,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/09/03/eab35844-530b-4c2f-bf65-594bb6c9d3fa-1662194092505-a89f63c31f868100268305ab43da1676.jpg,,,,,,,,,
25,4,RS,29 Agustus 2022,Trip Keluarga,"5,0","Kamarnya bersih, sarapannya juga lumayan",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/08/29/f3f20254-6287-4a01-be8a-ac08a06150e0-1661756241659-8690049bd75413088e380dd01e543031.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/08/29/4b0c57fd-7849-4851-846e-6a2198019eb2-1661756241882-da6af5335ba31fccd1ca8fe9c96c1296.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/08/29/9f8bff4c-bbbd-4d14-8c7c-bc6829b3d9b2-1661756242086-bae6af6086cfed76066deb839a3958fc.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/08/29/6ecd3509-c964-4e7e-940d-43fab9f7967c-1661756242264-0c8c82da4bb5f13ab131f6bccf11b07b.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/08/29/0edd5de2-5d75-48d3-9a65-831b4743e715-1661756242435-9fc23c244ea4795d704e4850a9842c7f.jpg,,,,,
25,5,Rista Pretty Silvia,21 Agustus 2022,Trip Keluarga,"5,0","semuanya keren, gda yg gagal nginep disini",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/08/21/0e8ae606-7dd7-492b-b31a-601249b72e27-1661085440471-e467d8fb2f73adf9681abf1ce035aa96.jpg,,,,,,,,,
26,1,IA,7 Agustus 2022,,"4,0","bagus, tapi hairdryer yg di kamar 1502 ga bisa nyala 🙏, mohon untuk ketidak nyamanan nya 😔🥺",Ulasan terverifikasi dari tiket.com,,,,,,,,,,
26,2,FR,31 Juli 2022,Trip Keluarga,"4,0","Semuanyaaa bagusss, hanya saja parkir nya susah banget.. karena gabung sama mall.. jadi kudu extra sabar kalo mau yang bolak balik keluar hotel..",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/07/31/57fdbcee-c414-412b-847b-4ebb24b99ee1-1659215132691-8f7bc0f113abea11b0a0cb59316c86af.jpg,,,,,,,,,
26,3,Suci Suci,7 Juli 2022,Trip Keluarga,"5,0",Oke,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/07/07/dbe20469-1c5c-43a7-b276-794e37b234b0-1657172963520-f3ca16c2255a0f373be80c188d1d38aa.jpg,,,,,,,,,
26,4,A A,4 Juli 2022,Perjalanan Bisnis,"3,0",,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/07/04/ee73c337-84b8-4e18-979f-5f125a5de685-1656879406098-41fa9dbe17655795bf49735733a6f8de.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/07/04/be372b7f-6c4f-4b2c-8095-dbc68d1dd309-1656879406215-dad9bed673de77475fef30cfab469196.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/07/04/c66ff1be-b46a-45d6-9d71-2e571ab6d9b8-1656879406358-01ce07f5da31153518891036e8abe419.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/07/04/6311d5ae-ae8f-4c5c-9d56-2604084586b2-1656879406472-0b2d8a254d5dab760e3ae25430c7558e.jpg,,,,,,
26,5,MATAHARI,30 Juni 2022,,"5,0",happy banget nginep di ibis. pelayanannya luar biasa sih. bersih banget. dapet honeymoon decoration gratis tanpa tambahan biaya. mantep deh,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/06/30/9a6ad6f4-e86e-4522-b768-ee8ecd985010-1656596990792-55ecd45e05973afbdade406f7334328b.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/06/30/8e74a0c5-d381-4c18-90b1-7fb8075905c7-1656596990990-531e6e9193bb1b88bc43fc96edaed1c3.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/06/30/e9e452ea-a076-4a54-9b56-2706a81bd43c-1656596991381-77990a07ddff78d56cee776a8a263ac4.jpg,,,,,,,
27,1,PP,30 Juni 2022,Trip Keluarga,"5,0","Lumayan lah, saya kira ada swimingpool nya ternyata, harus pakai swimingpool nya tetangga sebaleh..bayar 75rb/orang.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/06/30/8f30b3fd-6203-48ec-9cc0-1dc365b94eb8-1656548009757-21923a86c0ed80b447164ef4ca92b76e.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/06/30/0353e77a-ef83-44dd-9cad-ddf10d9d395b-1656548010226-fc9cd7c0184ceac9c7d9124742c2117d.jpg,,,,,,,,
27,2,AP,26 Juni 2022,Perjalanan Bisnis,"2,4","menginap disini utk business trip. hari pertama mau masak air, ternyata korslet. minta ganti teko listrik, baru diganti pas mau check out. proses benerin listriknya juga lambat datangnya. nlp operator...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/06/26/1d20ca83-ae5d-4220-a2f0-6ae15ce3fe33-1656261473007-c2ec9da1930d9a8b33d96c91d54a777e.jpg,,,,,,,,,
27,3,Dekat Nadiarsjah,26 Juni 2022,Trip Keluarga,"3,6",utk kali ini dpt kamarnya yg kurang hoki ac bocor smp bolak balik orang servis masih aja banjir...mungkin krn lg high season tamu banyak jd pelayanannya agak keteteran di segi sarapan dan kamar...,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/06/26/a0281b9f-5f87-480d-92a1-99b6e330ef83-1656251433905-e17350fbcb450cd1cf36e252fc582ad2.jpg,,,,,,,,,
27,4,VS,31 Mei 2022,Perjalanan Bisnis,"2,6",Hairdaryer di di kamar mandi mati.. jam 08.00 saya nelp ke receptionist di jawab iya! 08.20 saya follow up lagi di bilang iya! 08.45 saya follow up lagi iyaa tapi tidak juga ada diantar atau di perbai...Selengkapnya,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/05/31/f57ead35-0f45-4273-bccd-fb5aa840a6cf-1653945609108-e8b7cb8794bde02cdefa5687555a0669.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/05/31/e5ca7086-ec5b-4e91-bd18-ceb324cdbe73-1653945609249-0fd401d066dbc01ef1a1f7044cd77fe2.jpg,,,,,,,,
27,5,YULIANTO YULIANTO,26 Mei 2022,Trip Keluarga,"4,0",,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/05/26/86e0db7b-ab12-4148-bf36-1c3f8b2a3692-1653577988760-b4cfcc685662b1097d7e3f1628819544.jpg,,,,,,,,,
28,1,JJ,22 Mei 2022,Perjalanan Bisnis,"4,4","Lokasi strategis, fasilitas lengkap, harga bersaing, kebersihan lumayan lah..",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/05/22/8a21e738-0876-4a91-a988-86b2e2443cf1-1653184785618-9ec4c99f7dc4e2e8212c647a8a62ce7d.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/05/22/06df3473-0ed2-4bf6-9374-0e17200eae39-1653184785817-2131e4bfaef1ecb979683d499d5485f0.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/05/22/c23ebfa9-4fb8-4551-bf54-f443c8ba6f32-1653184786035-4ac698c23ef7aaa75d673d0045bd0089.jpg,,,,,,,
28,2,Lestari Budi,19 Mei 2022,Trip Keluarga,"4,0","kamarnya bersih dan bagus, cuma proses check in aja yg agak lama. suka hotelnya karena bisa langsung ke mall bawa anak2.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/05/19/1befeeaf-1538-4091-a411-ff2c6cc946a2-1652927851615-a3e4776dc4e08840199fa39441e9feae.jpg,,,,,,,,,
28,3,MS,15 Mei 2022,Perjalanan Bisnis,"3,0","in general ok,hy kualitas internet nya hrs diperbaiki,nonton tv sering ngelek,tiba2 putus tdk ada ada signal,sehingga nonton tidak nyaman.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/05/15/dc5a6bd6-ecc6-4709-8895-0d04f272fa81-1652583938742-13963fa270e25dba7b5fb2d935fbb93b.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/05/15/37bf7d57-c82d-4aa9-a79f-df7aaa532b0b-1652583939188-7fd5d5793ccb06468407df12f560f1ad.jpg,,,,,,,,
28,4,NH,11 Mei 2022,Trip Keluarga,"3,2","waktu tunggu check in lama, tamu menumpuk di lobby. katanya akan dikabarin tapi 3x bolak balik blm ready juga. eh pas suami maju baru ready. kondisi ruangan breakfast kurang rapi, display makanan tida...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/05/11/4f521f08-5a7c-40ae-80d6-fa9039f767e8-1652236425912-b9242b7566153f3fadbdfbd442df0c44.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/05/11/b9883bac-ee1d-4ce8-97fb-ebe207f716d2-1652236426103-702a6129575b681fff2762c30f745612.jpg,,,,,,,,
